Unnamed: 0,event_ID,text,date,Year,people_regex,people_spacy_model,tailored_entities,People
144,993,The Duchess of Roxburghe has succeeded the Marchionesr of Ely as Lady in Waiting .,1870-07-01,1870,The Duchess of Roxburghe | Marchionesr of Ely | Lady | Waiting,Roxburghe|Lady,Duchess of Roxburghe | Marchionesr of Ely,Duchess of Roxburghe
144,993,The Duchess of Roxburghe has succeeded the Marchionesr of Ely as Lady in Waiting .,1870-07-01,1870,The Duchess of Roxburghe | Marchionesr of Ely | Lady | Waiting,Roxburghe|Lady,Duchess of Roxburghe | Marchionesr of Ely,Marchionesr of Ely
145,202,Despatches were received yesterday at the Colonial Office from the Governors of the West India Islands and the Falkland Islands .,1870-04-28,1870,Despatches | Colonial Office | Governors of | West India Islands | Falkland Islands,NA,Governors of the West India Islands,Governors of the West India Islands
146,2052,The service was performed by the Rev. the Sub - Dean and the Itev . J. V. Povah .,1870-05-02,1870,The | Rev | Sub | Dean | Itev | Povah,J. V. Povah,Povah,Povah
147,197,"The Queen drove out yesterday with Princess Louise , and walked this morning , accompanied by Princess Beatrice . Prince Leopold also valked in the grounds .",1870-04-27,1870,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,Louise|Beatrice|Prince Leopold,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,The Queen
147,197,"The Queen drove out yesterday with Princess Louise , and walked this morning , accompanied by Princess Beatrice . Prince Leopold also valked in the grounds .",1870-04-27,1870,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,Louise|Beatrice|Prince Leopold,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,Princess Louise
147,197,"The Queen drove out yesterday with Princess Louise , and walked this morning , accompanied by Princess Beatrice . Prince Leopold also valked in the grounds .",1870-04-27,1870,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,Louise|Beatrice|Prince Leopold,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,Princess Beatrice
147,197,"The Queen drove out yesterday with Princess Louise , and walked this morning , accompanied by Princess Beatrice . Prince Leopold also valked in the grounds .",1870-04-27,1870,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,Louise|Beatrice|Prince Leopold,The Queen | Princess Louise | Princess Beatrice | Prince Leopold,Prince Leopold
148,557,"Earl Granville arrived at the Castle to - day , and had an audience of the Queen .",1870-12-17,1870,Earl Granville | Castle | Queen,Earl Granville,NA,NA
149,1345,Madame Madeleine Graver had the honour of performing on the pianoforte yesterday before the Princess of Wales . Prince and Princess Christian returned to Frogmore on Thursday from Claremont .,1870-06-11,1870,Madame Madeleine Graver | Princess of Wales | Prince | Princess Christian | Frogmore | Thursday | Claremont,Madeleine Graver,Madame Madeleine | Princess of Wales | Prince | Princess Christian,Madame Madeleine
149,1345,Madame Madeleine Graver had the honour of performing on the pianoforte yesterday before the Princess of Wales . Prince and Princess Christian returned to Frogmore on Thursday from Claremont .,1870-06-11,1870,Madame Madeleine Graver | Princess of Wales | Prince | Princess Christian | Frogmore | Thursday | Claremont,Madeleine Graver,Madame Madeleine | Princess of Wales | Prince | Princess Christian,Princess of Wales
149,1345,Madame Madeleine Graver had the honour of performing on the pianoforte yesterday before the Princess of Wales . Prince and Princess Christian returned to Frogmore on Thursday from Claremont .,1870-06-11,1870,Madame Madeleine Graver | Princess of Wales | Prince | Princess Christian | Frogmore | Thursday | Claremont,Madeleine Graver,Madame Madeleine | Princess of Wales | Prince | Princess Christian,Prince
149,1345,Madame Madeleine Graver had the honour of performing on the pianoforte yesterday before the Princess of Wales . Prince and Princess Christian returned to Frogmore on Thursday from Claremont .,1870-06-11,1870,Madame Madeleine Graver | Princess of Wales | Prince | Princess Christian | Frogmore | Thursday | Claremont,Madeleine Graver,Madame Madeleine | Princess of Wales | Prince | Princess Christian,Princess Christian
150,431,The Marchioness of Ely and Lord Charles Fitzroy were in,1870-12-01,1870,The Marchioness of Ely | Lord Charles Fitzroy,Charles Fitzroy,Marchioness of Ely | Lord Charles Fitzroy,Marchioness of Ely
150,431,The Marchioness of Ely and Lord Charles Fitzroy were in,1870-12-01,1870,The Marchioness of Ely | Lord Charles Fitzroy,Charles Fitzroy,Marchioness of Ely | Lord Charles Fitzroy,Lord Charles Fitzroy
151,1908,"Viscount Sydney ( Lord Chamberlaiu ) , the Right Hon . Sir Henry George Elliot , G.C.B. , Lieutenant - General Ed ward Sabine , Major - General William Erskine Baker , the Hon . John Rose , and Mr. Thomas William Clinton Mur doch arrived at the Castle at 5 minutes before 2 o'clock .",1870-03-18,1870,Viscount Sydney | Lord Chamberlaiu | Right Hon | Sir Henry George Elliot | Lieutenant | General Ed | Sabine | Major | General William Erskine Baker | Hon | John Rose | Mr | Thomas William Clinton Mur | Castle,Viscount Sydney|Henry George Elliot|Ed|William Erskine Baker|John Rose|Thomas William Clinton Mur,Viscount Sydney | Lord Chamberlaiu ) | Right Hon . Sir Henry George Elliot | Lieutenant - General Ed ward Sabine | General William Erskine Baker | Hon . John | Mr. Thomas William Clinton,Viscount Sydney
151,1908,"Viscount Sydney ( Lord Chamberlaiu ) , the Right Hon . Sir Henry George Elliot , G.C.B. , Lieutenant - General Ed ward Sabine , Major - General William Erskine Baker , the Hon . John Rose , and Mr. Thomas William Clinton Mur doch arrived at the Castle at 5 minutes before 2 o'clock .",1870-03-18,1870,Viscount Sydney | Lord Chamberlaiu | Right Hon | Sir Henry George Elliot | Lieutenant | General Ed | Sabine | Major | General William Erskine Baker | Hon | John Rose | Mr | Thomas William Clinton Mur | Castle,Viscount Sydney|Henry George Elliot|Ed|William Erskine Baker|John Rose|Thomas William Clinton Mur,Viscount Sydney | Lord Chamberlaiu ) | Right Hon . Sir Henry George Elliot | Lieutenant - General Ed ward Sabine | General William Erskine Baker | Hon . John | Mr. Thomas William Clinton,Lord Chamberlaiu )
151,1908,"Viscount Sydney ( Lord Chamberlaiu ) , the Right Hon . Sir Henry George Elliot , G.C.B. , Lieutenant - General Ed ward Sabine , Major - General William Erskine Baker , the Hon . John Rose , and Mr. Thomas William Clinton Mur doch arrived at the Castle at 5 minutes before 2 o'clock .",1870-03-18,1870,Viscount Sydney | Lord Chamberlaiu | Right Hon | Sir Henry George Elliot | Lieutenant | General Ed | Sabine | Major | General William Erskine Baker | Hon | John Rose | Mr | Thomas William Clinton Mur | Castle,Viscount Sydney|Henry George Elliot|Ed|William Erskine Baker|John Rose|Thomas William Clinton Mur,Viscount Sydney | Lord Chamberlaiu ) | Right Hon . Sir Henry George Elliot | Lieutenant - General Ed ward Sabine | General William Erskine Baker | Hon . John | Mr. Thomas William Clinton,Right Hon . Sir Henry George Elliot
151,1908,"Viscount Sydney ( Lord Chamberlaiu ) , the Right Hon . Sir Henry George Elliot , G.C.B. , Lieutenant - General Ed ward Sabine , Major - General William Erskine Baker , the Hon . John Rose , and Mr. Thomas William Clinton Mur doch arrived at the Castle at 5 minutes before 2 o'clock .",1870-03-18,1870,Viscount Sydney | Lord Chamberlaiu | Right Hon | Sir Henry George Elliot | Lieutenant | General Ed | Sabine | Major | General William Erskine Baker | Hon | John Rose | Mr | Thomas William Clinton Mur | Castle,Viscount Sydney|Henry George Elliot|Ed|William Erskine Baker|John Rose|Thomas William Clinton Mur,Viscount Sydney | Lord Chamberlaiu ) | Right Hon . Sir Henry George Elliot | Lieutenant - General Ed ward Sabine | General William Erskine Baker | Hon . John | Mr. Thomas William Clinton,Lieutenant - General Ed ward Sabine
151,1908,"Viscount Sydney ( Lord Chamberlaiu ) , the Right Hon . Sir Henry George Elliot , G.C.B. , Lieutenant - General Ed ward Sabine , Major - General William Erskine Baker , the Hon . John Rose , and Mr. Thomas William Clinton Mur doch arrived at the Castle at 5 minutes before 2 o'clock .",1870-03-18,1870,Viscount Sydney | Lord Chamberlaiu | Right Hon | Sir Henry George Elliot | Lieutenant | General Ed | Sabine | Major | General William Erskine Baker | Hon | John Rose | Mr | Thomas William Clinton Mur | Castle,Viscount Sydney|Henry George Elliot|Ed|William Erskine Baker|John Rose|Thomas William Clinton Mur,Viscount Sydney | Lord Chamberlaiu ) | Right Hon . Sir Henry George Elliot | Lieutenant - General Ed ward Sabine | General William Erskine Baker | Hon . John | Mr. Thomas William Clinton,General William Erskine Baker
151,1908,"Viscount Sydney ( Lord Chamberlaiu ) , the Right Hon . Sir Henry George Elliot , G.C.B. , Lieutenant - General Ed ward Sabine , Major - General William Erskine Baker , the Hon . John Rose , and Mr. Thomas William Clinton Mur doch arrived at the Castle at 5 minutes before 2 o'clock .",1870-03-18,1870,Viscount Sydney | Lord Chamberlaiu | Right Hon | Sir Henry George Elliot | Lieutenant | General Ed | Sabine | Major | General William Erskine Baker | Hon | John Rose | Mr | Thomas William Clinton Mur | Castle,Viscount Sydney|Henry George Elliot|Ed|William Erskine Baker|John Rose|Thomas William Clinton Mur,Viscount Sydney | Lord Chamberlaiu ) | Right Hon . Sir Henry George Elliot | Lieutenant - General Ed ward Sabine | General William Erskine Baker | Hon . John | Mr. Thomas William Clinton,Hon . John
151,1908,"Viscount Sydney ( Lord Chamberlaiu ) , the Right Hon . Sir Henry George Elliot , G.C.B. , Lieutenant - General Ed ward Sabine , Major - General William Erskine Baker , the Hon . John Rose , and Mr. Thomas William Clinton Mur doch arrived at the Castle at 5 minutes before 2 o'clock .",1870-03-18,1870,Viscount Sydney | Lord Chamberlaiu | Right Hon | Sir Henry George Elliot | Lieutenant | General Ed | Sabine | Major | General William Erskine Baker | Hon | John Rose | Mr | Thomas William Clinton Mur | Castle,Viscount Sydney|Henry George Elliot|Ed|William Erskine Baker|John Rose|Thomas William Clinton Mur,Viscount Sydney | Lord Chamberlaiu ) | Right Hon . Sir Henry George Elliot | Lieutenant - General Ed ward Sabine | General William Erskine Baker | Hon . John | Mr. Thomas William Clinton,Mr. Thomas William Clinton
152,1017,"The Queen went out in the grounds yesterday afternoon , accompanied by Princess Beatrice .",1870-07-04,1870,The Queen | Princess Beatrice,Beatrice,Queen | Princess Beatrice,Queen
152,1017,"The Queen went out in the grounds yesterday afternoon , accompanied by Princess Beatrice .",1870-07-04,1870,The Queen | Princess Beatrice,Beatrice,Queen | Princess Beatrice,Princess Beatrice
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Queen
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Princess Louise
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Princess Beatrice
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Duchess Dowager of Athole
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Hon . Harriet Phipps
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Sir Thomas Biddulph
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Lord Charles Fitzroy
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Mr. Sahl
153,2264,"BALMORAL CASTLE , MAY 21 . The Queen arrived at Balmoral yesterday afternoon at a quarter after 3 o'clock , accompanied by Princess Louise and Princess Beatrice , and attended by the Duchess Dowager of Athole , the Hon . Harriet Phipps , Malle . Norele , Sir Thomas Biddulph , Lord Charles Fitzroy , Mr. Sahl , and Dr. Hoffmeister .",1870-05-23,1870,The Queen | Balmoral | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon | Harriet Phipps | Malle | Norele | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr | Sahl | Dr | Hoffmeister,Queen|Louise|Harriet Phipps|Thomas Biddulph|Charles Fitzroy|Sahl|Hoffmeister,Queen | Princess Louise | Princess Beatrice | Duchess Dowager of Athole | Hon . Harriet Phipps | Sir Thomas Biddulph | Lord Charles Fitzroy | Mr. Sahl | Dr. Hoffmeister,Dr. Hoffmeister
154,1854,"Her Royal Highness the Princess of Wales visited Her Majesty this morning , and remained to luncheon .",1870-03-14,1870,Her Royal Highness | Princess of Wales | Her Majesty,NA,Princess of Wales | Her Majesty,Princess of Wales
154,1854,"Her Royal Highness the Princess of Wales visited Her Majesty this morning , and remained to luncheon .",1870-03-14,1870,Her Royal Highness | Princess of Wales | Her Majesty,NA,Princess of Wales | Her Majesty,Her Majesty
155,2513,"BALMORAL , OCT . 11 . The Queen went out , accompanied by Princess Louise , and in the afternoon drove out , attended by the Mar chioness of Ely and the Hon , Emily Catheart .",1870-10-14,1870,The Queen | Princess Louise | Mar | Ely | Hon | Emily Catheart,Louise|Ely,"Queen | Princess Louise | chioness of Ely | Hon , Emily Catheart",Queen
155,2513,"BALMORAL , OCT . 11 . The Queen went out , accompanied by Princess Louise , and in the afternoon drove out , attended by the Mar chioness of Ely and the Hon , Emily Catheart .",1870-10-14,1870,The Queen | Princess Louise | Mar | Ely | Hon | Emily Catheart,Louise|Ely,"Queen | Princess Louise | chioness of Ely | Hon , Emily Catheart",Princess Louise
155,2513,"BALMORAL , OCT . 11 . The Queen went out , accompanied by Princess Louise , and in the afternoon drove out , attended by the Mar chioness of Ely and the Hon , Emily Catheart .",1870-10-14,1870,The Queen | Princess Louise | Mar | Ely | Hon | Emily Catheart,Louise|Ely,"Queen | Princess Louise | chioness of Ely | Hon , Emily Catheart",chioness of Ely
155,2513,"BALMORAL , OCT . 11 . The Queen went out , accompanied by Princess Louise , and in the afternoon drove out , attended by the Mar chioness of Ely and the Hon , Emily Catheart .",1870-10-14,1870,The Queen | Princess Louise | Mar | Ely | Hon | Emily Catheart,Louise|Ely,"Queen | Princess Louise | chioness of Ely | Hon , Emily Catheart","Hon , Emily Catheart"
156,1990,"The Prince and Princess of Wales , accompanied by Princess Louise and Prince Edward of Saxe Weimar , went to the amateur theatrical performance by officers of the Brigade of Guards at the Holborn Theatre , in aid of the Guards ' Institute .",1870-03-25,1870,The Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe Weimar | Brigade of Guards | Holborn Theatre | Guards | Institute,Louise|Prince Edward,Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe | Brigade of Guards,Prince
156,1990,"The Prince and Princess of Wales , accompanied by Princess Louise and Prince Edward of Saxe Weimar , went to the amateur theatrical performance by officers of the Brigade of Guards at the Holborn Theatre , in aid of the Guards ' Institute .",1870-03-25,1870,The Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe Weimar | Brigade of Guards | Holborn Theatre | Guards | Institute,Louise|Prince Edward,Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe | Brigade of Guards,Princess of Wales
156,1990,"The Prince and Princess of Wales , accompanied by Princess Louise and Prince Edward of Saxe Weimar , went to the amateur theatrical performance by officers of the Brigade of Guards at the Holborn Theatre , in aid of the Guards ' Institute .",1870-03-25,1870,The Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe Weimar | Brigade of Guards | Holborn Theatre | Guards | Institute,Louise|Prince Edward,Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe | Brigade of Guards,Princess Louise
156,1990,"The Prince and Princess of Wales , accompanied by Princess Louise and Prince Edward of Saxe Weimar , went to the amateur theatrical performance by officers of the Brigade of Guards at the Holborn Theatre , in aid of the Guards ' Institute .",1870-03-25,1870,The Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe Weimar | Brigade of Guards | Holborn Theatre | Guards | Institute,Louise|Prince Edward,Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe | Brigade of Guards,Prince Edward of Saxe
156,1990,"The Prince and Princess of Wales , accompanied by Princess Louise and Prince Edward of Saxe Weimar , went to the amateur theatrical performance by officers of the Brigade of Guards at the Holborn Theatre , in aid of the Guards ' Institute .",1870-03-25,1870,The Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe Weimar | Brigade of Guards | Holborn Theatre | Guards | Institute,Louise|Prince Edward,Prince | Princess of Wales | Princess Louise | Prince Edward of Saxe | Brigade of Guards,Brigade of Guards
157,1295,"BALMORAL CASTLE , JUNE 1 . The Queen weut out with Princess Louise yesterday morning , and in the afternoon Her Majesty and Princess Beatrice drove to the Glassalt Shiel , attended by Miss Mac",1870-06-03,1870,The Queen | Princess Louise | Her Majesty | Princess Beatrice | Glassalt Shiel | Miss Mac,Majesty|Miss Mac,Queen | Princess Louise | Her Majesty | Princess Beatrice | Miss Mac,Queen
157,1295,"BALMORAL CASTLE , JUNE 1 . The Queen weut out with Princess Louise yesterday morning , and in the afternoon Her Majesty and Princess Beatrice drove to the Glassalt Shiel , attended by Miss Mac",1870-06-03,1870,The Queen | Princess Louise | Her Majesty | Princess Beatrice | Glassalt Shiel | Miss Mac,Majesty|Miss Mac,Queen | Princess Louise | Her Majesty | Princess Beatrice | Miss Mac,Princess Louise
157,1295,"BALMORAL CASTLE , JUNE 1 . The Queen weut out with Princess Louise yesterday morning , and in the afternoon Her Majesty and Princess Beatrice drove to the Glassalt Shiel , attended by Miss Mac",1870-06-03,1870,The Queen | Princess Louise | Her Majesty | Princess Beatrice | Glassalt Shiel | Miss Mac,Majesty|Miss Mac,Queen | Princess Louise | Her Majesty | Princess Beatrice | Miss Mac,Her Majesty
157,1295,"BALMORAL CASTLE , JUNE 1 . The Queen weut out with Princess Louise yesterday morning , and in the afternoon Her Majesty and Princess Beatrice drove to the Glassalt Shiel , attended by Miss Mac",1870-06-03,1870,The Queen | Princess Louise | Her Majesty | Princess Beatrice | Glassalt Shiel | Miss Mac,Majesty|Miss Mac,Queen | Princess Louise | Her Majesty | Princess Beatrice | Miss Mac,Princess Beatrice
157,1295,"BALMORAL CASTLE , JUNE 1 . The Queen weut out with Princess Louise yesterday morning , and in the afternoon Her Majesty and Princess Beatrice drove to the Glassalt Shiel , attended by Miss Mac",1870-06-03,1870,The Queen | Princess Louise | Her Majesty | Princess Beatrice | Glassalt Shiel | Miss Mac,Majesty|Miss Mac,Queen | Princess Louise | Her Majesty | Princess Beatrice | Miss Mac,Miss Mac
158,46,"WINDSOR CASTLE , APRIL 5 . The Queen , accompanied by Princess Beatrice , drove out yesterday afternoon .",1870-04-06,1870,The Queen | Princess Beatrice,Beatrice,Queen | Princess Beatrice,Queen
158,46,"WINDSOR CASTLE , APRIL 5 . The Queen , accompanied by Princess Beatrice , drove out yesterday afternoon .",1870-04-06,1870,The Queen | Princess Beatrice,Beatrice,Queen | Princess Beatrice,Princess Beatrice
159,1076,Earl de Grey and Ripon delivered up to Her Majesty the Seals of Secretary of State for Foreign Affairs held by the late Earl of Clarendon . Earl Granville delivered up the Seals of Secretary of State for the Colonies .,1870-07-07,1870,Earl | Grey | Ripon | Her Majesty | Seals of Secretary of State | Foreign Affairs | Earl of Clarendon | Earl Granville | Seals of Secretary of State | Colonies,Earl de Grey|Earl Granville,Her Majesty | Seals of Secretary,Her Majesty
159,1076,Earl de Grey and Ripon delivered up to Her Majesty the Seals of Secretary of State for Foreign Affairs held by the late Earl of Clarendon . Earl Granville delivered up the Seals of Secretary of State for the Colonies .,1870-07-07,1870,Earl | Grey | Ripon | Her Majesty | Seals of Secretary of State | Foreign Affairs | Earl of Clarendon | Earl Granville | Seals of Secretary of State | Colonies,Earl de Grey|Earl Granville,Her Majesty | Seals of Secretary,Seals of Secretary
160,1297,"Princess Louise , attended by the Hon . Harriet Phipps and the Hon . Eva Macdonald , went out driving .",1870-06-03,1870,Princess Louise | Hon | Harriet Phipps | Hon | Eva Macdonald,Louise|Harriet Phipps|Eva Macdonald,Princess Louise | Hon . Eva Macdonald,Princess Louise
160,1297,"Princess Louise , attended by the Hon . Harriet Phipps and the Hon . Eva Macdonald , went out driving .",1870-06-03,1870,Princess Louise | Hon | Harriet Phipps | Hon | Eva Macdonald,Louise|Harriet Phipps|Eva Macdonald,Princess Louise | Hon . Eva Macdonald,Hon . Eva Macdonald
161,173,"The Prince of Wales , attended by Major Grey , visited the Convict Establishment at Portland yesterday , when his Royal Highness was conducted through the establishment by Mr. Clifton ( the Governor ) and the various officers of the prison .",1870-04-21,1870,The Prince of Wales | Major Grey | Convict Establishment | Portland | Royal Highness | Mr | Clifton | Governor,Grey|Clifton,The Prince of Wales | Major Grey | Mr. Clifton,The Prince of Wales
161,173,"The Prince of Wales , attended by Major Grey , visited the Convict Establishment at Portland yesterday , when his Royal Highness was conducted through the establishment by Mr. Clifton ( the Governor ) and the various officers of the prison .",1870-04-21,1870,The Prince of Wales | Major Grey | Convict Establishment | Portland | Royal Highness | Mr | Clifton | Governor,Grey|Clifton,The Prince of Wales | Major Grey | Mr. Clifton,Major Grey
161,173,"The Prince of Wales , attended by Major Grey , visited the Convict Establishment at Portland yesterday , when his Royal Highness was conducted through the establishment by Mr. Clifton ( the Governor ) and the various officers of the prison .",1870-04-21,1870,The Prince of Wales | Major Grey | Convict Establishment | Portland | Royal Highness | Mr | Clifton | Governor,Grey|Clifton,The Prince of Wales | Major Grey | Mr. Clifton,Mr. Clifton
162,598,"OSBORNE , DEC , 24 . The Queen walked out yesterday afternoon , accompanied by Princess Beatrice ; and Her Majesty again walked out this morning , accompanied by Princess Louise . Prince Leopold and Princess Beatrice also walked out . DECEMBER 25 .",1870-12-26,1870,The Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Beatrice|Louise|Prince Leopold,Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Queen
